Receipt,Delivery,Effective Date,Expiry Date,Service Mode,Commodity Name,Charge,Rate Basis,Container Size,Currency,Rate
20,109,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
20,109,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
20,109,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
20,109,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
20,109,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
20,111,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1245
20,111,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1280
20,111,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1280
20,111,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1480
20,111,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
20,111,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
20,111,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
20,111,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
20,111,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,46
20,111,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,61
20,111,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,61
20,111,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,61
20,111,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
20,111,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
20,111,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
20,111,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
20,111,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
20,111,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
20,111,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
20,111,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
20,111,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
20,111,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
20,111,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
20,111,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
20,111,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
20,111,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
20,111,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
20,111,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
20,115,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1545
20,115,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2030
20,115,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2030
20,115,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2230
20,115,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
20,115,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
20,115,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
20,115,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
20,115,10/20/2018,10/31/2018,1,2,IMP,1,1,USD,90
20,115,10/20/2018,10/31/2018,1,2,IMP,1,2,USD,90
20,115,10/20/2018,10/31/2018,1,2,IMP,1,3,USD,90
20,115,10/20/2018,10/31/2018,1,2,IMP,1,4,USD,90
20,115,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
20,115,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
20,115,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
20,115,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
20,115,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
20,115,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
20,115,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
20,115,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,40,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1195
34,40,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1220
34,40,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1220
34,40,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1420
34,40,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
34,40,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
34,40,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
34,40,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
34,40,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,682
34,40,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1025
34,40,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1025
34,40,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1025
34,40,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,40,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,40,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,40,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,40,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,31
34,40,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,73
34,40,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,73
34,40,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,73
34,40,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,40,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,40,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,40,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,40,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,40,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,40,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,40,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,45,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1750
34,45,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2150
34,45,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2150
34,45,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2350
34,45,10/20/2018,10/31/2018,1,2,CFD,1,1,USD,100
34,45,10/20/2018,10/31/2018,1,2,CFD,1,2,USD,200
34,45,10/20/2018,10/31/2018,1,2,CFD,1,3,USD,200
34,45,10/20/2018,10/31/2018,1,2,CFD,1,4,USD,200
34,45,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,530
34,45,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,1060
34,45,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,1060
34,45,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,1060
34,45,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,45,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,45,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,45,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,45,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,45,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,45,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,45,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,41,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1245
34,41,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1270
34,41,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1270
34,41,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1470
34,41,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
34,41,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
34,41,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
34,41,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
34,41,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
34,41,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
34,41,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
34,41,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
34,41,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,41,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,41,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,41,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,41,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
34,41,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
34,41,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
34,41,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
34,41,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,41,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,41,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,41,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,41,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,41,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,41,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,41,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,46,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1600
34,46,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1850
34,46,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1850
34,46,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2050
34,46,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
34,46,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
34,46,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
34,46,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
34,46,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,46,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,46,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,46,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,46,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,46,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,46,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,46,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,46,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
34,46,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
34,46,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
34,46,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
34,46,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
34,46,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
34,46,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
34,46,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
34,46,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
34,46,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
34,46,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
34,46,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
34,46,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,46,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,46,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,46,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,53,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1800
34,53,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,2150
34,53,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,2150
34,53,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2350
34,53,10/20/2018,10/31/2018,1,2,DDF,2,1,JOD,10
34,53,10/20/2018,10/31/2018,1,2,DDF,2,2,JOD,10
34,53,10/20/2018,10/31/2018,1,2,DDF,2,3,JOD,10
34,53,10/20/2018,10/31/2018,1,2,DDF,2,4,JOD,10
34,53,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
34,53,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
34,53,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
34,53,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
34,53,10/20/2018,10/31/2018,1,2,IMP,1,1,JOD,63
34,53,10/20/2018,10/31/2018,1,2,IMP,1,2,JOD,89
34,53,10/20/2018,10/31/2018,1,2,IMP,1,3,JOD,89
34,53,10/20/2018,10/31/2018,1,2,IMP,1,4,JOD,89
34,53,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,70
34,53,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,100
34,53,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,100
34,53,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,100
34,53,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,53,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,53,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,53,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,53,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,53,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,53,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,53,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,54,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1195
34,54,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1220
34,54,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1220
34,54,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1420
34,54,10/20/2018,10/31/2018,1,2,DDF,2,1,BHD,38
34,54,10/20/2018,10/31/2018,1,2,DDF,2,2,BHD,38
34,54,10/20/2018,10/31/2018,1,2,DDF,2,3,BHD,38
34,54,10/20/2018,10/31/2018,1,2,DDF,2,4,BHD,38
34,54,10/20/2018,10/31/2018,1,2,DHC,1,1,BHD,42
34,54,10/20/2018,10/31/2018,1,2,DHC,1,2,BHD,65
34,54,10/20/2018,10/31/2018,1,2,DHC,1,3,BHD,65
34,54,10/20/2018,10/31/2018,1,2,DHC,1,4,BHD,99
34,54,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,54,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,54,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,54,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,54,10/20/2018,10/31/2018,1,2,IMP,1,1,BHD,4
34,54,10/20/2018,10/31/2018,1,2,IMP,1,2,BHD,4
34,54,10/20/2018,10/31/2018,1,2,IMP,1,3,BHD,4
34,54,10/20/2018,10/31/2018,1,2,IMP,1,4,BHD,4
34,54,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,54,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,54,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,54,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,54,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,54,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,54,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,54,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,47,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1600
34,47,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1850
34,47,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1850
34,47,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2050
34,47,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
34,47,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
34,47,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
34,47,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
34,47,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,47,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,47,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,47,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,47,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,47,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,47,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,47,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,47,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
34,47,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
34,47,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
34,47,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
34,47,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
34,47,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
34,47,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
34,47,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
34,47,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
34,47,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
34,47,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
34,47,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
34,47,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,47,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,47,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,47,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,86,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1420
34,86,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1870
34,86,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1870
34,86,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2070
34,86,10/20/2018,10/31/2018,1,2,DDF,2,1,QAR,450
34,86,10/20/2018,10/31/2018,1,2,DDF,2,2,QAR,450
34,86,10/20/2018,10/31/2018,1,2,DDF,2,3,QAR,450
34,86,10/20/2018,10/31/2018,1,2,DDF,2,4,QAR,450
34,86,10/20/2018,10/31/2018,1,2,DHC,1,1,QAR,650
34,86,10/20/2018,10/31/2018,1,2,DHC,1,2,QAR,1000
34,86,10/20/2018,10/31/2018,1,2,DHC,1,3,QAR,1000
34,86,10/20/2018,10/31/2018,1,2,DHC,1,4,QAR,1100
34,86,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,86,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,86,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,86,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,86,10/20/2018,10/31/2018,1,2,IMP,1,1,QAR,125
34,86,10/20/2018,10/31/2018,1,2,IMP,1,2,QAR,175
34,86,10/20/2018,10/31/2018,1,2,IMP,1,3,QAR,175
34,86,10/20/2018,10/31/2018,1,2,IMP,1,4,QAR,175
34,86,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,86,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,86,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,86,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,86,10/20/2018,10/31/2018,1,2,RHI,1,1,QAR,150
34,86,10/20/2018,10/31/2018,1,2,RHI,1,2,QAR,300
34,86,10/20/2018,10/31/2018,1,2,RHI,1,3,QAR,300
34,86,10/20/2018,10/31/2018,1,2,RHI,1,4,QAR,300
34,86,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,86,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,86,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,86,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,42,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1495
34,42,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1520
34,42,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1520
34,42,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1720
34,42,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
34,42,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
34,42,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
34,42,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
34,42,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
34,42,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
34,42,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
34,42,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
34,42,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,42,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,42,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,42,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,42,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
34,42,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
34,42,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
34,42,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
34,42,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,42,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,42,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,42,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,42,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,42,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,42,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,42,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,43,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,995
34,43,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1020
34,43,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1020
34,43,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1220
34,43,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
34,43,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
34,43,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
34,43,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
34,43,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
34,43,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
34,43,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
34,43,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
34,43,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,43,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,43,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,43,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,43,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,114
34,43,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,157
34,43,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,157
34,43,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,157
34,43,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,43,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,43,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,43,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,43,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,43,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,43,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,43,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,48,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1600
34,48,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1850
34,48,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1850
34,48,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,2050
34,48,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
34,48,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
34,48,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
34,48,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
34,48,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
34,48,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
34,48,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
34,48,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
34,48,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,48,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,48,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,48,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,48,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
34,48,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
34,48,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
34,48,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
34,48,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
34,48,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
34,48,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
34,48,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
34,48,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
34,48,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
34,48,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
34,48,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
34,48,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
34,48,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
34,48,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
34,48,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
34,110,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1195
34,110,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1120
34,110,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1120
34,110,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1320
34,110,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
34,110,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
34,110,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
34,110,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
34,110,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,55
34,110,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,75
34,110,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,75
34,110,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,75
34,110,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
34,110,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
34,110,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
34,110,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
34,110,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
34,110,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
34,110,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
34,110,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
34,110,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
34,110,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
34,110,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
34,110,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
34,110,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
